company_name,location,objective_signal,title_match,open_roles,priority,fit,source
eG Innovations,Chennai,,,2,low,low,Naukri
economicmodeling,Remote (Work From Home) US,,,4,low,low,Lever
extremenetworks,Bangalore,,,2,low,low,Lever
fampay,Bengaluru,,,2,low,low,Lever
fmc,"Mumbai, India",,,6,low,low,Workday
gohighlevel,India,us market,,6,medium,medium,Lever
hackerone,"Seattle, Washington, United States",,,2,low,low,Ashby
hevodata,United States,,,2,low,low,Lever
iBase-t,Ahmedabad,,,2,low,low,Naukri
iQuanti,"Bengaluru, Karnataka, India",,,2,low,low,LinkedIn
iSOCRATES Inc,Bengaluru,,,2,low,low,Naukri
pepper square,"Bengaluru, Karnataka",,,4,low,low,Indeed
primexbt,Remote,,,2,low,low,Greenhouse
spotify,Mumbai,,,2,low,low,Lever
tala,Philippines,,,2,low,low,Lever
teikametrics,India / Remote,,,4,low,low,Lever
thoughtspot,India - Bangalore,,,6,low,low,Workday
ti Steps,"Chennai, Bengaluru",,,2,low,low,Naukri
upguard,Sydney,united states,,4,medium,medium,Lever
