company_name,location,objective_signal,title_match,open_roles,priority,fit,source
Zycus Infotech,"Mumbai, Pune, Bengaluru",,,3,low,low,Naukri
aeratechnology,"Mountain View, CA, USA",,,12,low,low,Lever
ajax,Bengaluru,,,3,low,low,Lever
bf,"India, Gurgaon",,,9,low,low,Workday
certifyos,"Remote US, United States",,Head of Marketing,3,medium,medium,Ashby
clarivate,India - Bangalore,,,3,low,low,Workday
cochlear,"Mumbai, India",,,3,low,low,Workday
d.light,Hybrid - Gurugram,united states,,3,low,low,Naukri
demandbase,"US - Remote, United States",,,6,low,low,Ashby
eG Innovations,Chennai,Across India/US/EU markets,Product Marketing Manager,3,medium,medium,Naukri
economicmodeling,Remote (Work From Home) US,,,6,low,low,Lever
extremenetworks,Bangalore,,,3,low,low,Lever
fampay,Bengaluru,,,3,low,low,Lever
fmc,"Mumbai, India",,,9,low,low,Workday
gohighlevel,India,us market,,9,medium,medium,Lever
hackerone,"Seattle, Washington, United States",,,3,low,low,Ashby
hevodata,United States,,,3,low,low,Lever
iBase-t,Ahmedabad,,,3,low,low,Naukri
iQuanti,"Bengaluru, Karnataka, India",,,3,low,low,LinkedIn
iSOCRATES Inc,Bengaluru,,,3,low,low,Naukri
pepper square,"Bengaluru, Karnataka",,,6,low,low,Indeed
primexbt,Remote,,,3,low,low,Greenhouse
spotify,Mumbai,,,3,low,low,Lever
tala,Philippines,,,3,low,low,Lever
teikametrics,India / Remote,,,6,low,low,Lever
thoughtspot,India - Bangalore,,,9,low,low,Workday
ti Steps,"Chennai, Bengaluru",,,3,low,low,Naukri
upguard,Sydney,united states,,6,low,low,Lever
