company_name,location,objective_signal,title_match,open_roles,priority,fit,source
certifyos,"Remote US, United States",,Head of Marketing,1,medium,medium,Ashby Certifyos
clarivate,India - Bangalore,,,1,low,low,Workday
cochlear,"Mumbai, India",,,1,low,low,Workday
d.light,Hybrid - Gurugram,united states,,1,medium,medium,Naukri
demandbase,"US - Remote, United States",,,2,low,low,Ashby Demandbase
eG Innovations,Chennai,,,1,low,low,Naukri
economicmodeling,Remote (Work From Home) US,,,2,low,low,Lever Economicmodeling
extremenetworks,Bangalore,,,1,low,low,Lever Extremenetworks
fampay,Bengaluru,,,1,low,low,Lever Fampay
fmc,"Mumbai, India",,,3,low,low,Workday
gohighlevel,India,us market,,3,medium,medium,Lever Gohighlevel
hackerone,"Seattle, Washington, United States",,,1,low,low,Ashby Hackerone
hevodata,United States,,,1,low,low,Lever Hevodata
iBase-t,Ahmedabad,,,1,low,low,Naukri
iQuanti,"Bengaluru, Karnataka, India",,,1,low,low,LinkedIn
iSOCRATES Inc,Bengaluru,,,1,low,low,Naukri
pepper square,"Bengaluru, Karnataka",,,2,low,low,Indeed
primexbt,Remote,,,1,low,low,Greenhouse Primexbt
spotify,Mumbai,,,1,low,low,Lever Spotify
tala,Philippines,,,1,low,low,Lever Tala
teikametrics,India / Remote,,,2,low,low,Lever Teikametrics
thoughtspot,India - Bangalore,,,3,low,low,Workday
ti Steps,"Chennai, Bengaluru",,,1,low,low,Naukri
upguard,Sydney,united states,,2,medium,medium,Lever Upguard
